time_sec,commanded_torque,wheel_angle,angular_velocity,driver_torque,eps_torque
1.7700003809295595e-06,500,5.949999999999999,0.0,-7.0,1.0
0.005041153000092891,500,5.949999999999999,0.0,-7.0,1.0
0.0071715550002409145,500,5.949999999999999,0.0,-7.0,1.0
0.009281126999667322,500,5.949999999999999,0.0,-7.0,1.0
0.011386741000023903,500,5.949999999999999,0.0,-7.0,1.0
0.014337485999931232,500,5.949999999999999,0.0,-7.0,1.0
0.016447942999548104,500,5.949999999999999,0.0,-7.0,1.0
0.01858698900014133,500,5.949999999999999,0.0,-7.0,1.0
0.02086502499969356,500,5.949999999999999,0.0,-6.0,8.0
0.02296876400032488,500,5.949999999999999,0.0,-6.0,8.0
0.026026264000392985,500,5.949999999999999,0.0,-6.0,8.0
0.028134637999755796,500,5.949999999999999,0.0,-7.0,8.0
0.030236345999583136,500,5.949999999999999,0.0,-7.0,8.0
0.03233722200002376,500,5.949999999999999,0.0,-7.0,8.0
0.034437315999639395,500,5.949999999999999,0.0,-7.0,8.0
0.03738394700030767,500,5.949999999999999,0.0,-7.0,8.0
0.0402177819996723,500,5.949999999999999,0.0,-7.0,8.0
0.04232355299973278,500,5.949999999999999,0.0,-7.0,8.0
0.04442296999968676,500,5.949999999999999,0.0,-7.0,8.0
0.046576597999774094,500,5.949999999999999,0.0,-10.0,8.0
0.04952041700016707,500,5.949999999999999,0.0,-10.0,8.0
0.05172632799985877,500,5.949999999999999,0.0,-10.0,8.0
0.05382938999991893,500,5.949999999999999,0.0,-10.0,8.0
0.0559315680002328,500,5.949999999999999,0.0,-10.0,8.0
0.0581671620002453,500,5.949999999999999,0.0,-10.0,8.0
0.0626094480003303,500,5.949999999999999,5.949999999999999,-14.0,8.0
0.06471355200028484,500,5.949999999999999,5.949999999999999,-14.0,8.0
0.06681729199954134,500,5.949999999999999,7.437499999999999,-17.0,8.0
0.06892186499953823,500,5.949999999999999,7.437499999999999,-17.0,8.0
0.07187630699991132,500,5.949999999999999,7.437499999999999,-17.0,8.0
0.07398072300020431,500,5.949999999999999,7.437499999999999,-17.0,8.0
0.07608435899965116,500,5.949999999999999,7.437499999999999,-17.0,8.0
0.07818867100013449,500,5.949999999999999,7.437499999999999,-17.0,8.0
0.08029079599964462,500,5.949999999999999,8.924999999999999,-16.0,8.0
0.08324029100003827,500,5.949999999999999,8.924999999999999,-16.0,8.0
0.08549036200020055,500,5.949999999999999,13.3875,-18.0,8.0
0.0875952469996264,500,5.949999999999999,13.3875,-18.0,8.0
0.08969831000013073,500,5.949999999999999,13.3875,-18.0,8.0
0.09179908100031753,500,5.949999999999999,13.3875,-18.0,8.0
0.09475321100035217,500,5.949999999999999,13.3875,-18.0,8.0
0.09685747099956643,500,5.949999999999999,13.3875,-18.0,8.0
0.0989623039995422,500,5.949999999999999,19.3375,-22.0,8.0
0.10107000100015284,500,5.949999999999999,19.3375,-22.0,8.0
0.10454675900018628,500,5.949999999999999,19.3375,-22.0,8.0
0.10750318000009429,500,5.949999999999999,19.3375,-22.0,8.0
0.1097102370003995,500,5.949999999999999,19.3375,-22.0,8.0
0.11202170500018838,500,5.949999999999999,22.3125,-24.0,8.0
0.1141280479996567,500,5.949999999999999,22.3125,-24.0,8.0
0.11623449600028835,500,5.949999999999999,22.3125,-24.0,8.0
0.12074099100027524,500,7.437499999999999,23.799999999999997,-27.0,8.0
0.12284447000001819,500,7.437499999999999,23.799999999999997,-27.0,8.0
0.12494633499954944,500,7.437499999999999,23.799999999999997,-27.0,8.0
0.1270471580000958,500,7.437499999999999,23.799999999999997,-27.0,8.0
0.13052329099991766,500,7.437499999999999,28.2625,-27.0,8.0
0.1326297909999994,500,7.437499999999999,28.2625,-27.0,8.0
0.1347297290003553,500,7.437499999999999,28.2625,-27.0,8.0
0.1370269279996137,500,7.437499999999999,29.749999999999996,-27.0,8.0
0.1391330630003722,500,7.437499999999999,29.749999999999996,-27.0,8.0
0.14218993699978455,500,7.437499999999999,29.749999999999996,-27.0,8.0
0.14429617600035272,500,7.437499999999999,29.749999999999996,-27.0,8.0
