time_sec,commanded_torque,wheel_angle,angular_velocity,driver_torque,eps_torque
1.7190004655276425e-06,300,1.4874999999999998,0.0,5.0,1.0
0.003875960000186751,300,1.4874999999999998,0.0,5.0,1.0
0.006680970000161324,300,1.4874999999999998,0.0,5.0,1.0
0.008784831999946618,300,1.4874999999999998,0.0,5.0,1.0
0.010886244000175793,300,1.4874999999999998,0.0,5.0,1.0
0.013835017000019434,300,1.4874999999999998,0.0,5.0,1.0
0.0159414839999954,300,1.4874999999999998,0.0,5.0,1.0
0.01804310500028805,300,1.4874999999999998,0.0,5.0,1.0
0.020144621999861556,300,1.4874999999999998,0.0,5.0,1.0
0.02224811900032364,300,1.4874999999999998,0.0,5.0,1.0
0.025191890000314743,300,1.4874999999999998,0.0,5.0,1.0
0.02729731500039634,300,1.4874999999999998,0.0,5.0,1.0
0.029400082000393013,300,1.4874999999999998,0.0,5.0,1.0
0.03150258900041081,300,1.4874999999999998,0.0,5.0,1.0
0.03360452300057659,300,1.4874999999999998,0.0,5.0,8.0
0.03658893700048793,300,1.4874999999999998,0.0,5.0,8.0
0.038776637999944796,300,1.4874999999999998,0.0,5.0,8.0
0.04088076100015314,300,1.4874999999999998,0.0,5.0,8.0
0.04298160000053031,300,1.4874999999999998,0.0,5.0,8.0
0.04552941100064345,300,1.4874999999999998,0.0,5.0,8.0
0.04846870100027445,300,1.4874999999999998,0.0,5.0,8.0
0.050692304000222066,300,1.4874999999999998,0.0,5.0,8.0
0.052796060999753536,300,1.4874999999999998,0.0,5.0,8.0
0.05490159000055428,300,1.4874999999999998,0.0,5.0,8.0
0.05700243000046612,300,1.4874999999999998,0.0,5.0,8.0
0.0609825510000519,300,1.4874999999999998,0.0,5.0,8.0
0.06308604800051398,300,1.4874999999999998,0.0,5.0,8.0
0.0651898579999397,300,1.4874999999999998,0.0,4.0,8.0
0.0672913750004227,300,1.4874999999999998,0.0,4.0,8.0
0.07023253999977896,300,1.4874999999999998,0.0,4.0,8.0
0.07233655800064298,300,1.4874999999999998,7.437499999999999,0.0,8.0
0.07444140999996307,300,1.4874999999999998,7.437499999999999,0.0,8.0
0.07654344799993851,300,1.4874999999999998,7.437499999999999,0.0,8.0
0.07864553800027352,300,1.4874999999999998,7.437499999999999,0.0,8.0
0.0815883710001799,300,1.4874999999999998,7.437499999999999,0.0,8.0
0.08456017499975133,300,1.4874999999999998,7.437499999999999,-5.0,8.0
0.0866646619997482,300,1.4874999999999998,7.437499999999999,-5.0,8.0
0.08876628300004086,300,1.4874999999999998,7.437499999999999,-5.0,8.0
0.09171015700030694,300,1.4874999999999998,4.4624999999999995,-7.0,8.0
0.09381693700015603,300,1.4874999999999998,4.4624999999999995,-7.0,8.0
0.0959208510003009,300,1.4874999999999998,4.4624999999999995,-7.0,8.0
0.09802856900023471,300,1.4874999999999998,4.4624999999999995,-7.0,8.0
0.10013217000050645,300,1.4874999999999998,4.4624999999999995,-7.0,8.0
0.10386259599999903,300,1.4874999999999998,4.4624999999999995,-9.0,8.0
0.10600303699993674,300,1.4874999999999998,4.4624999999999995,-9.0,8.0
0.10810481400039862,300,1.4874999999999998,4.4624999999999995,-9.0,8.0
0.11021294900001521,300,1.4874999999999998,4.4624999999999995,-9.0,8.0
