time_sec,commanded_torque,wheel_angle,angular_velocity,driver_torque,eps_torque
1.5630002963007428e-06,500,7.437499999999999,0.0,-4.0,1.0
0.005165343000044231,500,7.437499999999999,0.0,-4.0,1.0
0.007273997999618587,500,7.437499999999999,0.0,-4.0,1.0
0.009377964000123029,500,7.437499999999999,0.0,-4.0,1.0
0.011484169999675942,500,7.437499999999999,0.0,-4.0,1.0
0.014438121999774012,500,7.437499999999999,0.0,-4.0,1.0
0.016543757000363257,500,7.437499999999999,0.0,-4.0,1.0
0.018646214000000327,500,7.437499999999999,0.0,-4.0,1.0
0.020892556999569933,500,7.437499999999999,0.0,-4.0,1.0
0.023000483999567223,500,7.437499999999999,0.0,-4.0,1.0
0.026056802999846695,500,7.437499999999999,0.0,-4.0,1.0
0.02816400000028807,500,7.437499999999999,0.0,-4.0,1.0
0.030267445999925258,500,7.437499999999999,0.0,-4.0,1.0
0.03241746599996986,500,7.437499999999999,0.0,-4.0,1.0
0.03452210999967065,500,7.437499999999999,0.0,-4.0,1.0
0.037462569999661355,500,7.437499999999999,0.0,-4.0,1.0
0.03957351799999742,500,7.437499999999999,0.0,-4.0,1.0
0.041678683000100136,500,7.437499999999999,0.0,-4.0,1.0
0.04378009799984284,500,7.437499999999999,0.0,-4.0,1.0
0.045881304000431555,500,7.437499999999999,0.0,-4.0,1.0
0.04933521400016616,500,7.437499999999999,0.0,-4.0,1.0
0.051438034999591764,500,7.437499999999999,0.0,-4.0,1.0
0.0535401790002652,500,7.437499999999999,0.0,-7.0,1.0
0.05564346899973316,500,7.437499999999999,0.0,-7.0,1.0
0.05774269599987747,500,7.437499999999999,0.0,-7.0,1.0
0.06069763699997566,500,7.437499999999999,5.949999999999999,-10.0,8.0
0.06280301100014185,500,7.437499999999999,5.949999999999999,-10.0,8.0
0.06490713499988487,500,7.437499999999999,5.949999999999999,-10.0,8.0
0.06701063299988164,500,7.437499999999999,5.949999999999999,-10.0,8.0
0.06911267299983592,500,7.437499999999999,5.949999999999999,-10.0,8.0
0.07205589400018653,500,7.437499999999999,5.949999999999999,-10.0,8.0
0.07416340300005686,500,7.437499999999999,5.949999999999999,-10.0,8.0
0.0762659120000535,500,7.437499999999999,5.949999999999999,-10.0,8.0
0.07836894200045208,500,7.437499999999999,5.949999999999999,-10.0,8.0
0.08047082499979297,500,7.437499999999999,11.899999999999999,-16.0,8.0
0.08341664999989007,500,7.437499999999999,11.899999999999999,-16.0,8.0
0.08572045500022796,500,7.437499999999999,11.899999999999999,-16.0,8.0
0.08782509899992874,500,7.437499999999999,11.899999999999999,-16.0,8.0
0.0899337029995877,500,7.437499999999999,11.899999999999999,-16.0,8.0
0.09209445400028926,500,7.437499999999999,14.874999999999998,-21.0,8.0
0.09511545300028956,500,7.437499999999999,14.874999999999998,-21.0,8.0
0.09721962799994799,500,7.437499999999999,14.874999999999998,-21.0,8.0
0.0993206260000079,500,7.437499999999999,13.3875,-23.0,8.0
0.10142152000025817,500,7.437499999999999,13.3875,-23.0,8.0
0.10534277500028111,500,7.437499999999999,13.3875,-23.0,8.0
0.10828985100033606,500,7.437499999999999,13.3875,-23.0,8.0
0.11044403800042346,500,7.437499999999999,13.3875,-23.0,8.0
0.112585408999621,500,7.437499999999999,13.3875,-22.0,8.0
0.11469146000035835,500,7.437499999999999,13.3875,-22.0,8.0
0.1167933440001434,500,7.437499999999999,13.3875,-22.0,8.0
0.1204733459999261,500,7.437499999999999,13.3875,-22.0,8.0
